,ID,Education,GradorPost,Marital_Status,Relationship,Dt_Customer,days,Year_Birth,Age,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,SumAcceptedCmp
782,49,Graduation,Undergrad Degree,Single,Single,2014-11-05,31,1970,44,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,0
783,4290,Graduation,Undergrad Degree,Married,Relationship,2014-03-19,262,1972,42,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,0
784,10219,Graduation,Undergrad Degree,Together,Relationship,2013-06-18,536,1972,42,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,0
785,4211,Basic,Undergrad Degree,Married,Relationship,2012-10-29,768,1986,28,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,0
786,1135,Master,PostGrad Degree,Together,Relationship,2014-02-15,294,1960,54,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,0
787,6299,PhD,PostGrad Degree,Divorced,Single,2013-02-01,673,1968,46,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,2
788,10846,Master,PostGrad Degree,Married,Relationship,2014-05-29,191,1978,36,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,1
789,347,Graduation,Undergrad Degree,Divorced,Single,2012-08-09,849,1976,38,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,0
790,6543,Master,PostGrad Degree,Together,Relationship,2013-01-15,690,1945,69,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,0
791,10446,PhD,PostGrad Degree,Married,Relationship,2012-07-11,878,1957,57,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,4
792,3479,Graduation,Undergrad Degree,Single,Single,2013-07-19,505,1950,64,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,1
793,11075,Graduation,Undergrad Degree,Married,Relationship,2013-10-29,403,1978,36,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,0
794,4442,Graduation,Undergrad Degree,Single,Single,2013-05-04,581,1961,53,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,0
795,199,Master,PostGrad Degree,Single,Single,2013-01-20,685,1962,52,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,1
796,6722,PhD,PostGrad Degree,Married,Relationship,2014-06-28,161,1954,60,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,0
797,796,2n Cycle,PostGrad Degree,Divorced,Single,2012-10-23,774,1965,49,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,0
798,3749,Graduation,Undergrad Degree,Together,Relationship,2013-02-03,671,1973,41,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,0
799,8523,Graduation,Undergrad Degree,Married,Relationship,2013-12-14,357,1968,46,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,0
800,310,Master,PostGrad Degree,Married,Relationship,2013-12-13,358,1970,44,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,0
801,8629,Graduation,Undergrad Degree,Widow,Single,2013-03-26,620,1956,58,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,0
802,236,Graduation,Undergrad Degree,Married,Relationship,2013-01-19,686,1951,63,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,0
803,9930,PhD,PostGrad Degree,Single,Single,2013-05-11,574,1944,70,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,0
804,3483,Graduation,Undergrad Degree,Married,Relationship,2013-06-04,550,1958,56,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,4
805,4599,Master,PostGrad Degree,Married,Relationship,2013-04-11,604,1976,38,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,0
806,7326,Master,PostGrad Degree,Married,Relationship,2014-03-23,258,1971,43,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,0
807,7352,Graduation,Undergrad Degree,Married,Relationship,2013-10-21,411,1957,57,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,0
808,2350,Graduation,Undergrad Degree,Married,Relationship,2013-03-22,624,1972,42,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,1
809,9145,Graduation,Undergrad Degree,Single,Single,2013-06-04,550,1972,42,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,0
810,2964,Graduation,Undergrad Degree,Married,Relationship,2013-10-16,416,1981,33,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,0
811,5585,Graduation,Undergrad Degree,Single,Single,2013-04-20,595,1972,42,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,1
812,9687,Graduation,Undergrad Degree,Single,Single,2014-05-31,189,1975,39,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,0
813,3732,Master,PostGrad Degree,Married,Relationship,2013-04-02,613,1955,59,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,0
814,6303,PhD,PostGrad Degree,Together,Relationship,2013-11-23,378,1986,28,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,0
815,11176,PhD,PostGrad Degree,Together,Relationship,2014-12-05,1,1970,44,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,0
816,2986,Graduation,Undergrad Degree,Married,Relationship,2014-12-03,3,1976,38,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,0
817,7462,Graduation,Undergrad Degree,Single,Single,2012-11-24,742,1954,60,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,0
818,3900,Graduation,Undergrad Degree,Married,Relationship,2014-03-29,252,1972,42,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0
819,7034,2n Cycle,PostGrad Degree,Married,Relationship,2013-01-09,696,1978,36,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,0
820,9493,PhD,PostGrad Degree,Single,Single,2013-05-05,580,1980,34,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,3
821,1143,Graduation,Undergrad Degree,Married,Relationship,2013-08-08,485,1972,42,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,0
822,1,Graduation,Undergrad Degree,Single,Single,2014-06-15,174,1961,53,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,2
823,3855,Graduation,Undergrad Degree,Married,Relationship,2013-04-18,597,1963,51,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,0
824,5536,Graduation,Undergrad Degree,Together,Relationship,2013-05-22,563,1959,55,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,5
825,5989,2n Cycle,PostGrad Degree,Divorced,Single,2013-04-16,599,1959,55,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,0
826,9499,Graduation,Undergrad Degree,Married,Relationship,2013-07-05,519,1954,60,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,2
827,6768,Graduation,Undergrad Degree,Divorced,Single,2013-12-01,370,1962,52,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,0
828,2150,PhD,PostGrad Degree,Widow,Single,2013-11-05,396,1958,56,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,0
829,6646,Graduation,Undergrad Degree,Together,Relationship,2014-01-03,337,1984,30,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,0
830,4887,PhD,PostGrad Degree,Divorced,Single,2013-11-22,379,1976,38,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,0
831,8560,Graduation,Undergrad Degree,Single,Single,2012-10-09,788,1992,22,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,0
832,3321,PhD,PostGrad Degree,Together,Relationship,2013-05-05,580,1967,47,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,0
833,11003,2n Cycle,PostGrad Degree,Together,Relationship,2013-02-10,664,1980,34,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,0
834,10402,Graduation,Undergrad Degree,Married,Relationship,2013-02-14,660,1967,47,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,0
835,9904,Graduation,Undergrad Degree,Married,Relationship,2013-03-29,617,1956,58,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,0
836,6141,Master,PostGrad Degree,Single,Single,2013-04-25,590,1972,42,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,0
837,5687,Graduation,Undergrad Degree,Divorced,Single,2012-09-23,804,1980,34,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,0
838,10856,2n Cycle,PostGrad Degree,Single,Single,2013-02-07,667,1980,34,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,0
839,5121,Graduation,Undergrad Degree,Single,Single,2014-03-21,260,1977,37,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,1
840,4186,Graduation,Undergrad Degree,Together,Relationship,2013-05-08,577,1950,64,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,0
841,368,Graduation,Undergrad Degree,Married,Relationship,2012-11-29,737,1974,40,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,0
842,3312,Graduation,Undergrad Degree,Single,Single,2014-12-05,1,1988,26,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,0
843,11121,Graduation,Undergrad Degree,Married,Relationship,2012-10-11,786,1981,33,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,0
844,5332,2n Cycle,PostGrad Degree,Married,Relationship,2013-07-27,497,1960,54,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,0
845,5848,Graduation,Undergrad Degree,Together,Relationship,2014-01-13,327,1970,44,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,4
846,10343,2n Cycle,PostGrad Degree,Single,Single,2012-09-29,798,1991,23,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,0
847,5935,Master,PostGrad Degree,Single,Single,2012-12-24,712,1956,58,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,0
848,2895,Graduation,Undergrad Degree,Single,Single,2013-10-23,409,1963,51,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,0
849,10262,Graduation,Undergrad Degree,Married,Relationship,2013-10-05,427,1980,34,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,0
850,7848,Graduation,Undergrad Degree,Single,Single,2013-06-13,541,1974,40,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,0
851,9477,PhD,PostGrad Degree,Married,Relationship,2014-11-01,35,1954,60,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,0
852,4856,2n Cycle,PostGrad Degree,Married,Relationship,2012-06-11,908,1957,57,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,2
853,7186,PhD,PostGrad Degree,Together,Relationship,2014-05-26,194,1966,48,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,1
854,5794,PhD,PostGrad Degree,Married,Relationship,2014-03-17,264,1974,40,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,3
855,1456,Graduation,Undergrad Degree,Single,Single,2013-01-04,701,1979,35,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,0
856,4877,Master,PostGrad Degree,Married,Relationship,2014-04-03,247,1973,41,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,0
857,425,Graduation,Undergrad Degree,Married,Relationship,2013-02-19,655,1985,29,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,0
858,3007,Graduation,Undergrad Degree,Together,Relationship,2012-04-10,970,1966,48,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,0
859,1031,2n Cycle,PostGrad Degree,Married,Relationship,2013-05-05,580,1989,25,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,1
860,4297,Graduation,Undergrad Degree,Together,Relationship,2014-01-26,314,1969,45,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,0
861,807,Master,PostGrad Degree,Together,Relationship,2014-02-15,294,1969,45,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,0
862,9553,Graduation,Undergrad Degree,Married,Relationship,2013-09-01,461,1987,27,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,0
863,4271,2n Cycle,PostGrad Degree,Together,Relationship,2012-04-10,970,1989,25,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,0
864,4120,2n Cycle,PostGrad Degree,Single,Single,2013-12-17,354,1975,39,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,0
865,2036,PhD,PostGrad Degree,Together,Relationship,2013-11-06,395,1973,41,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,0
866,115,Master,PostGrad Degree,Single,Single,2013-03-26,620,1966,48,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,0
867,4259,Master,PostGrad Degree,Single,Single,2013-09-24,438,1986,28,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0
868,8687,Graduation,Undergrad Degree,Together,Relationship,2013-06-05,549,1978,36,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,0
869,2447,Graduation,Undergrad Degree,Together,Relationship,2012-10-17,780,1979,35,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,0
870,10140,PhD,PostGrad Degree,Together,Relationship,2013-09-28,434,1983,31,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,2
871,9353,Graduation,Undergrad Degree,Single,Single,2014-06-01,188,1959,55,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,1
872,3623,Graduation,Undergrad Degree,Together,Relationship,2014-11-06,30,1976,38,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,0
873,738,2n Cycle,PostGrad Degree,Single,Single,2014-04-04,246,1981,33,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,0
874,7631,Master,PostGrad Degree,Together,Relationship,2013-06-10,544,1978,36,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,0
875,4789,Graduation,Undergrad Degree,Together,Relationship,2013-09-17,445,1953,61,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,3
876,773,Master,PostGrad Degree,Divorced,Single,2013-06-30,524,1971,43,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,0
877,10602,Graduation,Undergrad Degree,Married,Relationship,2013-02-14,660,1983,31,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,0
878,1446,Master,PostGrad Degree,Single,Single,2014-05-04,216,1956,58,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,0
879,3270,2n Cycle,PostGrad Degree,Together,Relationship,2013-01-17,688,1978,36,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,0
880,8443,Graduation,Undergrad Degree,Single,Single,2014-10-02,65,1972,42,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,2
881,9653,Graduation,Undergrad Degree,Married,Relationship,2012-10-16,781,1975,39,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,0
882,8916,Graduation,Undergrad Degree,Divorced,Single,2013-07-23,501,1975,39,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,0
883,8017,2n Cycle,PostGrad Degree,Married,Relationship,2014-06-19,170,1981,33,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,0
884,5830,PhD,PostGrad Degree,Single,Single,2012-12-09,727,1972,42,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,1
885,4597,PhD,PostGrad Degree,Together,Relationship,2013-02-07,667,1970,44,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,0
886,7023,PhD,PostGrad Degree,Single,Single,2012-11-26,740,1953,61,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,0
887,8086,Graduation,Undergrad Degree,Married,Relationship,2013-11-12,389,1959,55,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0
888,8825,Graduation,Undergrad Degree,Together,Relationship,2013-01-04,701,1962,52,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,0
889,2930,Master,PostGrad Degree,Single,Single,2013-12-16,355,1978,36,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,0
890,1928,Graduation,Undergrad Degree,Married,Relationship,2013-09-02,460,1973,41,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,1
891,7108,Master,PostGrad Degree,Widow,Single,2012-08-09,849,1965,49,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,0
892,10925,Graduation,Undergrad Degree,Married,Relationship,2014-01-14,326,1983,31,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,0
893,9960,Basic,Undergrad Degree,Single,Single,2014-04-30,220,1991,23,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,0
894,8800,PhD,PostGrad Degree,Divorced,Single,2013-01-02,703,1943,71,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,2
895,9224,PhD,PostGrad Degree,Single,Single,2012-12-12,724,1972,42,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,0
896,5519,Graduation,Undergrad Degree,Together,Relationship,2013-07-08,516,1956,58,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,1
897,5046,Graduation,Undergrad Degree,Divorced,Single,2014-01-23,317,1958,56,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,0
898,7037,PhD,PostGrad Degree,Married,Relationship,2013-11-08,393,1974,40,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,0
899,905,Graduation,Undergrad Degree,Divorced,Single,2013-10-22,410,1986,28,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,0
900,8624,Graduation,Undergrad Degree,Married,Relationship,2013-06-02,552,1958,56,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,0
901,8945,Graduation,Undergrad Degree,Divorced,Single,2013-08-16,477,1970,44,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,0
902,6445,Graduation,Undergrad Degree,Together,Relationship,2013-07-14,510,1967,47,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,0
903,2727,Graduation,Undergrad Degree,Together,Relationship,2013-04-12,603,1973,41,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,0
904,6404,Graduation,Undergrad Degree,Together,Relationship,2013-03-24,622,1969,45,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,0
905,11074,Graduation,Undergrad Degree,Single,Single,2014-09-04,93,1977,37,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,0
906,10150,Graduation,Undergrad Degree,Single,Single,2013-11-21,380,1961,53,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,2
907,1968,Graduation,Undergrad Degree,Widow,Single,2013-02-12,662,1971,43,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,0
908,6534,Graduation,Undergrad Degree,Together,Relationship,2014-04-01,249,1974,40,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,0
909,9485,PhD,PostGrad Degree,Married,Relationship,2014-10-03,64,1986,28,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,0
910,7053,PhD,PostGrad Degree,Single,Single,2013-06-29,525,1966,48,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,0
911,4654,Graduation,Undergrad Degree,Together,Relationship,2013-07-11,513,1992,22,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,0
912,9760,PhD,PostGrad Degree,Widow,Single,2013-01-25,680,1963,51,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,1
913,1048,Master,PostGrad Degree,Married,Relationship,2013-07-14,510,1972,42,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,1
914,10619,Graduation,Undergrad Degree,Single,Single,2012-03-12,999,1994,20,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,2
915,9308,Graduation,Undergrad Degree,Married,Relationship,2013-11-05,396,1954,60,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,0
916,10505,Master,PostGrad Degree,Together,Relationship,2013-12-26,345,1960,54,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,0
917,8362,PhD,PostGrad Degree,Married,Relationship,2013-07-08,516,1982,32,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,3
918,2625,2n Cycle,PostGrad Degree,Single,Single,2013-11-17,384,1954,60,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,0
919,4637,PhD,PostGrad Degree,Single,Single,2013-05-18,567,1954,60,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,1
920,9972,PhD,PostGrad Degree,Together,Relationship,2014-04-13,237,1955,59,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,2
921,4483,Graduation,Undergrad Degree,Single,Single,2013-04-17,598,1993,21,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,0
922,4487,Master,PostGrad Degree,Single,Single,2013-01-24,681,1969,45,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,1
923,4988,PhD,PostGrad Degree,Married,Relationship,2014-04-05,245,1948,66,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,0
924,8931,Graduation,Undergrad Degree,Together,Relationship,2014-05-18,202,1986,28,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,1
925,5871,Master,PostGrad Degree,Together,Relationship,2012-08-31,827,1979,35,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,0
926,2008,Graduation,Undergrad Degree,Married,Relationship,2014-10-02,65,1978,36,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,1
927,3139,2n Cycle,PostGrad Degree,Single,Single,2013-12-30,341,1982,32,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,1
928,10037,Graduation,Undergrad Degree,Single,Single,2014-04-05,245,1993,21,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,0
929,10673,PhD,PostGrad Degree,Married,Relationship,2013-11-17,384,1976,38,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,0
930,5303,PhD,PostGrad Degree,Together,Relationship,2014-08-04,124,1974,40,79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,0
931,538,Graduation,Undergrad Degree,Single,Single,2014-10-02,65,1989,25,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,0
932,7922,PhD,PostGrad Degree,Single,Single,2012-12-08,728,1951,63,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,1
933,5692,Basic,Undergrad Degree,Married,Relationship,2012-12-22,714,1989,25,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,0
934,4843,Graduation,Undergrad Degree,Single,Single,2014-05-22,198,1952,62,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,0
935,6383,PhD,PostGrad Degree,Together,Relationship,2014-05-25,195,1971,43,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,0
